3.808594E-3,3.366112E-2,1.555777E-1,1.212414E-1
3.906250E-3,6.555195E-2,1.927861E-1,-2.470947E-2
4.003906E-3,7.072672E-2,2.445954E-1,-1.431005E-1
4.101562E-3,4.781496E-2,3.361371E-1,-1.426623E-1
4.199219E-3,4.281524E-2,4.283683E-1,-5.223354E-2
4.296875E-3,4.116569E-2,4.378588E-1,8.519959E-2
4.394531E-3,2.150381E-2,3.768923E-1,1.902228E-1
4.492187E-3,9.911508E-3,2.738919E-1,1.658863E-1
4.589844E-3,2.674710E-2,1.913832E-1,3.104258E-2
4.687500E-3,2.036695E-2,1.222176E-1,-1.001915E-1
4.785156E-3,1.783282E-2,1.002984E-1,-1.196563E-1
4.882812E-3,3.040688E-2,1.427568E-1,-3.657607E-3
4.980469E-3,2.143342E-2,1.893874E-1,1.544065E-1
5.078125E-3,-1.494570E-2,2.026525E-1,2.563299E-1
5.175781E-3,-5.976753E-2,1.279545E-1,2.172680E-1
5.273437E-3,-8.608491E-2,-3.736792E-2,5.854070E-2
5.371094E-3,-7.576340E-2,-1.694766E-1,-1.204418E-1
5.468750E-3,-3.533642E-2,-1.898449E-1,-1.916541E-1
5.566406E-3,2.818984E-2,-1.339001E-1,-1.023415E-1
5.664062E-3,6.692616E-2,-1.152170E-1,3.925135E-2
5.761719E-3,1.172996E-1,-1.686756E-1,1.063293E-1
5.859375E-3,1.475739E-1,-2.377944E-1,3.959619E-2
5.957031E-3,1.103320E-1,-2.199837E-1,-1.357297E-1
6.054687E-3,1.108887E-2,-1.418366E-1,-3.041483E-1
6.152344E-3,-1.502727E-1,-1.425848E-1,-3.809639E-1
6.250000E-3,-2.948205E-1,-2.269982E-1,-3.343501E-1
6.347656E-3,-3.951482E-1,-4.058885E-1,-1.861101E-1
6.445312E-3,-3.791823E-1,-6.158541E-1,-2.286229E-2
6.542969E-3,-2.436852E-1,-7.711464E-1,6.734522E-2
6.640625E-3,-7.503643E-2,-8.059004E-1,2.972441E-2
6.738281E-3,8.295629E-2,-7.534754E-1,-1.192021E-1
6.835937E-3,1.676445E-1,-7.059611E-1,-3.170037E-1
6.933594E-3,1.383307E-1,-6.277349E-1,-4.029897E-1
7.031250E-3,1.899523E-2,-5.254263E-1,-3.210911E-1
7.128906E-3,-1.564928E-1,-5.266307E-1,-9.720103E-2
7.226562E-3,-2.942885E-1,-6.269399E-1,1.521441E-1
7.324219E-3,-3.635452E-1,-7.191968E-1,2.401052E-1
7.421875E-3,-3.411411E-1,-7.483626E-1,1.235688E-1
7.519531E-3,-2.221246E-1,-7.515137E-1,-4.979433E-2
7.617187E-3,-1.013825E-1,-7.232844E-1,-1.354207E-1
7.714844E-3,-2.070790E-2,-6.262067E-1,-6.985617E-2
7.812500E-3,4.715464E-2,-4.091331E-1,1.143082E-1
7.910156E-3,3.564208E-2,-2.782283E-1,2.824363E-1
8.007812E-3,-3.641660E-2,-2.689620E-1,3.044658E-1
8.105469E-3,-4.982664E-2,-1.168244E-1,1.806032E-1
8.203125E-3,1.594282E-2,3.282045E-2,2.332017E-2
8.300781E-3,1.390970E-1,3.840384E-2,-3.301156E-2
8.398437E-3,2.578176E-1,3.197332E-2,7.014039E-2
8.496094E-3,3.653260E-1,1.927286E-1,2.436759E-1
8.593750E-3,4.360534E-1,4.066816E-1,3.521117E-1
8.691406E-3,4.271118E-1,4.765210E-1,3.320635E-1
8.789062E-3,3.686625E-1,3.720392E-1,2.333277E-1
8.886719E-3,3.441585E-1,2.566908E-1,1.361140E-1
8.984375E-3,3.642795E-1,2.326846E-1,1.558081E-1
9.082031E-3,3.774777E-1,2.360108E-1,2.803209E-1
9.179687E-3,3.662093E-1,3.353074E-1,4.566140E-1
9.277344E-3,3.091872E-1,4.897622E-1,5.619641E-1
9.375000E-3,2.431007E-1,4.909145E-1,4.897859E-1
9.472656E-3,1.842614E-1,4.213778E-1,3.002178E-1
9.570312E-3,1.669455E-1,3.765410E-1,1.227259E-1
9.667969E-3,2.145208E-1,3.311035E-1,5.993798E-2
9.765625E-3,2.608208E-1,3.253300E-1,1.023581E-1
9.863281E-3,2.851940E-1,4.390278E-1,1.722788E-1
9.960937E-3,2.708732E-1,6.018682E-1,1.554961E-1
1.005859E-2,1.986015E-1,6.142653E-1,4.711776E-2
1.015625E-2,9.329337E-2,5.876655E-1,-8.739908E-2
1.025391E-2,-7.535911E-2,5.500362E-1,-1.760035E-1
1.035156E-2,-2.262204E-1,4.179629E-1,-1.453561E-1
1.044922E-2,-3.430467E-1,1.655244E-1,-4.914668E-2
1.054687E-2,-4.042357E-1,-8.642206E-3,-6.708010E-5
1.064453E-2,-3.498536E-1,4.769770E-2,-5.423336E-2
1.074219E-2,-3.001791E-1,8.284974E-2,-2.144444E-1
1.083984E-2,-2.209690E-1,1.923137E-1,-3.693092E-1
1.093750E-2,-1.374875E-1,3.476504E-1,-4.322899E-1
1.103516E-2,-1.676665E-1,3.378931E-1,-3.822617E-1
1.113281E-2,-2.692887E-1,2.323111E-1,-2.509467E-1
1.123047E-2,-4.175486E-1,8.770231E-2,-1.684449E-1
1.132812E-2,-5.434499E-1,-8.706747E-2,-1.469907E-1
1.142578E-2,-6.209188E-1,-2.899125E-1,-1.660872E-1
1.152344E-2,-6.070895E-1,-4.207286E-1,-1.643575E-1
1.162109E-2,-4.950274E-1,-4.031510E-1,-1.402874E-1
1.171875E-2,-3.345374E-1,-2.251858E-1,-1.242258E-1
1.181641E-2,-1.219513E-1,-5.597303E-2,-1.350863E-1
1.191406E-2,3.429029E-2,7.889738E-3,-1.938474E-1
1.201172E-2,7.841630E-2,1.213136E-1,-2.612955E-1
1.210937E-2,8.567045E-2,2.180472E-1,-2.973454E-1
1.220703E-2,9.214965E-2,2.365366E-1,-2.854633E-1
1.230469E-2,5.916307E-2,2.326936E-1,-2.387049E-1
1.240234E-2,2.404479E-2,2.765963E-1,-1.965443E-1
1.250000E-2,2.568624E-2,2.954209E-1,-1.970473E-1
1.259766E-2,7.837145E-2,2.107611E-1,-1.930687E-1
1.269531E-2,2.212579E-1,1.094393E-1,-1.495362E-1
1.279297E-2,3.728823E-1,3.886967E-2,-3.635365E-2
1.289062E-2,5.404315E-1,1.825795E-2,9.979345E-2
1.298828E-2,7.227445E-1,-6.949115E-2,1.658950E-1
1.308594E-2,8.027301E-1,-1.900673E-1,1.598603E-1
1.318359E-2,7.684789E-1,-1.715641E-1,1.390569E-1
1.328125E-2,6.143054E-1,-8.107220E-2,9.901787E-2
1.337891E-2,4.042673E-1,-2.137735E-2,7.055197E-2
1.347656E-2,2.176087E-1,3.270294E-2,9.629562E-2
1.357422E-2,8.588972E-2,3.687565E-2,1.455031E-1
1.367187E-2,8.725023E-2,-6.499290E-2,1.535605E-1
1.376953E-2,2.185045E-1,-1.589723E-1,1.044259E-1
1.386719E-2,3.876528E-1,-2.052827E-1,2.615860E-2
1.396484E-2,4.666330E-1,-2.942692E-1,-1.187936E-2
1.406250E-2,4.341223E-1,-3.769146E-1,3.858640E-2
1.416016E-2,2.829091E-1,-4.673310E-1,1.662800E-1
1.425781E-2,5.661275E-2,-4.682938E-1,3.034449E-1
1.435547E-2,-1.628474E-1,-4.092099E-1,3.431613E-1
1.445312E-2,-3.390923E-1,-4.839852E-1,2.502409E-1
1.455078E-2,-3.590264E-1,-5.389048E-1,6.961139E-2
1.464844E-2,-2.446869E-1,-4.882622E-1,-9.678945E-2
1.474609E-2,-1.109745E-1,-3.497266E-1,-1.775269E-1
1.484375E-2,-3.786244E-2,-1.897112E-1,-1.303352E-1
1.494141E-2,-3.328009E-2,-2.881987E-2,1.128974E-2
1.503906E-2,-1.147346E-1,-7.644686E-2,1.589920E-1
1.513672E-2,-2.706915E-1,-3.878104E-1,1.956618E-1
1.523437E-2,-4.229725E-1,-7.191009E-1,1.483502E-1
1.533203E-2,-5.231146E-1,-8.856062E-1,8.120181E-2
1.542969E-2,-5.269214E-1,-8.322807E-1,8.417435E-2
1.552734E-2,-4.248071E-1,-7.443722E-1,1.203800E-1
1.562500E-2,-2.854154E-1,-6.076657E-1,1.588060E-1
1.572266E-2,-1.482837E-1,-3.674612E-1,1.887483E-1
1.582031E-2,1.672150E-2,-2.097204E-1,1.452417E-1
1.591797E-2,1.559606E-1,-1.643362E-1,6.151633E-2
1.601562E-2,1.709000E-1,-7.970468E-2,-3.128180E-2
1.611328E-2,7.571648E-2,8.761657E-2,-5.493540E-2
1.621094E-2,-2.014165E-2,1.808172E-1,-3.809633E-3
1.630859E-2,-5.563183E-2,1.020100E-1,8.307123E-2
1.640625E-2,-6.061037E-2,-6.176985E-2,1.545320E-1
1.650391E-2,-9.180537E-2,-2.060003E-1,1.934500E-1
1.660156E-2,-1.310114E-1,-3.013269E-1,1.996268E-1
1.669922E-2,-1.229730E-1,-3.957919E-1,1.711325E-1
1.679687E-2,-7.110069E-2,-2.954401E-1,1.123189E-1
1.689453E-2,2.254019E-4,-1.061105E-2,4.363415E-2
1.699219E-2,1.102106E-1,1.608955E-1,-2.851938E-2
1.708984E-2,1.922189E-1,1.802560E-1,-2.795763E-2
1.718750E-2,1.794747E-1,1.754352E-1,4.264598E-2
1.728516E-2,1.367485E-1,1.810024E-1,6.718516E-2
1.738281E-2,6.235876E-2,1.361458E-1,-5.705011E-3
1.748047E-2,-2.950133E-2,1.088896E-1,-1.432129E-1
1.757812E-2,-1.014093E-1,1.534536E-1,-2.498751E-1
1.767578E-2,-1.182741E-1,1.964834E-1,-2.728211E-1
1.777344E-2,-7.048273E-2,1.710976E-1,-2.242291E-1
1.787109E-2,-9.691192E-3,1.698129E-1,-1.746044E-1
1.796875E-2,2.878786E-2,2.618408E-1,-1.741106E-1
1.806641E-2,-1.839617E-2,2.265808E-1,-2.331757E-1
1.816406E-2,-1.781107E-1,3.651086E-3,-3.070763E-1
1.826172E-2,-3.695965E-1,-9.470544E-2,-3.239505E-1
1.835937E-2,-5.838762E-1,-3.107949E-2,-2.561316E-1
1.845703E-2,-7.586454E-1,-2.705606E-2,-1.450341E-1
1.855469E-2,-8.692068E-1,-4.605326E-2,-4.897859E-2
1.865234E-2,-8.987890E-1,8.727277E-3,3.560526E-3
1.875000E-2,-7.968454E-1,7.072431E-2,-2.530583E-2
1.884766E-2,-5.843017E-1,1.697253E-1,-1.239211E-1
1.894531E-2,-3.219378E-1,2.911966E-1,-2.393445E-1
1.904297E-2,-1.089537E-1,2.641753E-1,-2.739112E-1
1.914062E-2,6.622971E-2,5.177628E-2,-2.105313E-1
1.923828E-2,1.447302E-1,-1.491125E-1,-1.327924E-1
1.933594E-2,6.100698E-2,-3.383011E-2,-1.010097E-1
1.943359E-2,-9.276969E-2,3.283091E-1,-1.077786E-1
1.953125E-2,-2.363127E-1,5.586256E-1,-1.350004E-1
1.962891E-2,-3.029767E-1,5.414635E-1,-1.594420E-1
1.972656E-2,-2.911975E-1,5.251306E-1,-1.192602E-1
1.982422E-2,-2.502734E-1,5.369053E-1,-1.374013E-2
1.992187E-2,-1.346276E-1,4.843281E-1,7.668244E-2
2.001953E-2,5.028804E-2,4.744209E-1,1.011215E-1
2.011719E-2,2.600633E-1,4.447084E-1,1.019521E-1
2.021484E-2,4.594548E-1,3.003867E-1,1.060086E-1
2.031250E-2,5.825317E-1,1.471370E-1,1.454327E-1
2.041016E-2,5.811482E-1,1.734058E-1,2.421705E-1
2.050781E-2,4.234289E-1,3.489724E-1,3.473044E-1
2.060547E-2,1.359243E-1,3.831328E-1,4.066741E-1
2.070312E-2,-1.136887E-1,2.881162E-1,4.091418E-1
2.080078E-2,-2.063966E-1,1.814329E-1,3.682678E-1
2.089844E-2,-1.381011E-1,8.266748E-2,3.151447E-1
2.099609E-2,6.178224E-3,9.011300E-2,2.521702E-1
2.109375E-2,1.498115E-1,1.021389E-1,2.007200E-1
2.119141E-2,2.429642E-1,5.193635E-2,1.897457E-1
2.128906E-2,2.149356E-1,4.339490E-2,2.215951E-1
2.138672E-2,1.320820E-1,1.701996E-1,2.695555E-1
2.148437E-2,-2.582473E-2,2.739224E-1,3.045752E-1
2.158203E-2,-2.455839E-1,2.076873E-1,3.016972E-1
2.167969E-2,-4.202945E-1,2.414530E-2,2.260094E-1
2.177734E-2,-5.161507E-1,-1.698855E-1,9.242947E-2
2.187500E-2,-4.751718E-1,-2.193032E-1,6.425532E-3
2.197266E-2,-3.342284E-1,-2.127582E-1,2.681614E-2
2.207031E-2,-1.653591E-1,-1.478397E-1,1.342804E-1
2.216797E-2,-4.494652E-2,-8.850453E-2,2.200656E-1
2.226562E-2,9.770723E-3,-1.852297E-1,1.393004E-1
2.236328E-2,-1.468282E-2,-2.949125E-1,-8.532510E-2
2.246094E-2,-1.917973E-1,-2.679830E-1,-3.572090E-1
2.255859E-2,-4.582540E-1,-9.980441E-2,-4.977765E-1
2.265625E-2,-7.142254E-1,6.700006E-2,-4.233383E-1
2.275391E-2,-8.324470E-1,1.242327E-1,-2.133988E-1
2.285156E-2,-7.378902E-1,2.281855E-2,-1.083248E-2
2.294922E-2,-5.300037E-1,-2.832206E-1,6.378745E-2
2.304687E-2,-3.149963E-1,-5.979588E-1,-3.209322E-2
2.314453E-2,-1.877133E-1,-7.077603E-1,-2.307260E-1
2.324219E-2,-1.618619E-1,-5.834275E-1,-3.892351E-1
2.333984E-2,-1.789529E-1,-4.054766E-1,-4.092265E-1
2.343750E-2,-2.040624E-1,-2.333669E-1,-2.991067E-1
2.353516E-2,-1.859897E-1,-7.239706E-2,-1.399975E-1
2.363281E-2,-1.150685E-1,-5.485251E-2,-7.291152E-2
2.373047E-2,-2.238423E-2,-4.960905E-2,-1.527961E-1
2.382812E-2,4.639777E-2,-4.220098E-3,-3.019266E-1
2.392578E-2,8.022096E-2,2.253589E-3,-4.336705E-1
2.402344E-2,1.116770E-1,3.099909E-2,-4.157988E-1
2.412109E-2,9.656381E-2,5.876376E-2,-2.348604E-1
2.421875E-2,6.730927E-2,2.966454E-2,-1.322905E-2
2.431641E-2,4.458564E-2,4.931075E-3,1.176188E-1
2.441406E-2,4.234026E-3,7.142936E-2,8.407979E-2
2.451172E-2,1.595341E-2,2.512981E-1,-9.258588E-2
2.460937E-2,1.010708E-1,3.999075E-1,-2.458044E-1
2.470703E-2,1.992880E-1,3.843097E-1,-2.501810E-1
2.480469E-2,2.966025E-1,2.723847E-1,-1.007378E-1
2.490234E-2,4.047345E-1,1.038961E-1,1.210221E-1
2.500000E-2,4.683062E-1,-1.161127E-1,2.842483E-1
2.509766E-2,4.769570E-1,-2.407843E-1,3.080891E-1
2.519531E-2,4.588176E-1,-1.723639E-1,2.089844E-1
2.529297E-2,4.156858E-1,3.914306E-2,9.250857E-2
2.539062E-2,3.263835E-1,2.213895E-1,4.670432E-2
2.548828E-2,2.022725E-1,3.003514E-1,9.754087E-2
2.558594E-2,7.792854E-2,3.853295E-1,1.882205E-1
2.568359E-2,-5.092676E-2,4.979823E-1,2.453865E-1
2.578125E-2,-1.420474E-1,6.487482E-1,2.257876E-1
2.587891E-2,-1.495769E-1,7.746991E-1,1.244241E-1
2.597656E-2,-7.228116E-2,7.694575E-1,6.263057E-4
2.607422E-2,1.029882E-1,6.443669E-1,-7.798028E-2
2.617187E-2,3.554898E-1,4.979889E-1,-1.017142E-1
2.626953E-2,5.327575E-1,4.193520E-1,-5.067559E-2
2.636719E-2,5.333587E-1,3.740661E-1,9.202592E-2
2.646484E-2,3.959323E-1,3.283235E-1,2.375547E-1
2.656250E-2,1.649241E-1,3.035055E-1,3.027336E-1
2.666016E-2,-7.918646E-2,3.254655E-1,2.513483E-1
2.675781E-2,-2.269038E-1,3.258043E-1,1.161418E-1
2.685547E-2,-1.917188E-1,2.453130E-1,-1.081332E-2
2.695312E-2,-3.263597E-2,1.730971E-1,-5.259507E-2
2.705078E-2,1.205825E-1,1.618206E-1,-4.018514E-3
2.714844E-2,2.451526E-1,1.966603E-1,7.978476E-2
2.724609E-2,2.959460E-1,2.362536E-1,8.463042E-2
2.734375E-2,2.478244E-1,1.996885E-1,-3.104017E-2
2.744141E-2,1.031022E-1,1.709262E-1,-1.730656E-1
2.753906E-2,-1.516027E-1,1.805714E-1,-2.555043E-1
2.763672E-2,-3.927362E-1,1.528678E-1,-2.166729E-1
2.773437E-2,-5.145747E-1,1.034782E-1,-6.959044E-2
2.783203E-2,-4.993500E-1,4.526962E-2,9.619056E-2
2.792969E-2,-3.569078E-1,-8.376228E-2,1.527546E-1
2.802734E-2,-1.616308E-1,-3.227869E-1,5.131639E-2
2.812500E-2,3.490576E-2,-5.225617E-1,-1.149615E-1
2.822266E-2,1.608613E-1,-5.584758E-1,-2.300264E-1
2.832031E-2,1.626958E-1,-4.567805E-1,-2.135675E-1
2.841797E-2,1.045860E-1,-2.873993E-1,-9.137832E-2
2.851562E-2,7.178044E-3,-8.222030E-2,1.369558E-2
2.861328E-2,-1.078187E-1,1.056363E-2,2.270959E-2
2.871094E-2,-1.415148E-1,-1.225229E-1,-8.808320E-2
2.880859E-2,-4.801139E-2,-2.744891E-1,-2.328235E-1
2.890625E-2,9.182946E-2,-3.659552E-1,-2.916117E-1
2.900391E-2,2.313258E-1,-4.681217E-1,-2.413962E-1
2.910156E-2,3.559140E-1,-5.191912E-1,-1.026597E-1
2.919922E-2,4.129529E-1,-4.719857E-1,3.993918E-2
2.929687E-2,4.139378E-1,-3.536188E-1,1.099631E-1
2.939453E-2,3.433680E-1,-2.238021E-1,9.187575E-2
2.949219E-2,1.998736E-1,-1.390266E-1,-2.357354E-3
2.958984E-2,1.938145E-2,-1.458846E-1,-1.089935E-1
2.968750E-2,-1.335530E-1,-1.667997E-1,-1.454902E-1
2.978516E-2,-1.809127E-1,-1.850067E-1,-1.061020E-1
2.988281E-2,-1.091443E-1,-2.031514E-1,-2.212132E-2
2.998047E-2,4.782057E-2,-1.366507E-1,7.008972E-2
3.007812E-2,2.124190E-1,-5.000054E-2,1.198973E-1
3.017578E-2,3.350318E-1,2.233833E-2,1.084861E-1
3.027344E-2,4.155151E-1,1.189107E-1,3.630848E-2
3.037109E-2,4.049899E-1,2.065273E-1,-8.060551E-2
3.046875E-2,2.974279E-1,3.123893E-1,-1.997764E-1
3.056641E-2,1.612188E-1,4.471790E-1,-2.274853E-1
3.066406E-2,4.462550E-2,4.423342E-1,-1.498267E-1
3.076172E-2,-1.621463E-2,3.460862E-1,-6.538063E-3
3.085937E-2,-2.355349E-2,3.316161E-1,1.228674E-1
3.095703E-2,1.030458E-2,3.433650E-1,1.154472E-1
3.105469E-2,7.243483E-2,3.416917E-1,-9.374641E-3
3.115234E-2,1.015293E-1,3.452679E-1,-1.231690E-1
3.125000E-2,1.162444E-1,4.034861E-1,-1.298686E-1
3.134766E-2,1.330837E-1,5.195604E-1,-1.645743E-2
3.144531E-2,8.380536E-2,5.623259E-1,1.366065E-1
3.154297E-2,2.915975E-2,5.460991E-1,1.904101E-1
3.164062E-2,-3.618549E-2,4.970830E-1,7.082018E-2
3.173828E-2,-1.589540E-1,3.914410E-1,-1.648068E-1
3.183594E-2,-2.510353E-1,3.434082E-1,-3.346158E-1
3.193359E-2,-3.013963E-1,3.767514E-1,-2.866097E-1
3.203125E-2,-3.194684E-1,3.875405E-1,-4.989445E-2
3.212891E-2,-2.639806E-1,3.447037E-1,1.947138E-1
3.222656E-2,-1.427731E-1,3.557980E-1,2.651381E-1
3.232422E-2,-3.614063E-2,4.602115E-1,9.870949E-2
3.242187E-2,-5.764796E-3,5.240179E-1,-1.914755E-1
3.251953E-2,-4.311476E-3,4.495789E-1,-3.953340E-1
3.261719E-2,8.142356E-3,2.782168E-1,-3.802934E-1
3.271484E-2,1.849127E-2,9.141158E-2,-1.748108E-1
3.281250E-2,6.202362E-2,-6.341795E-2,8.081062E-2
3.291016E-2,1.793402E-1,-1.216811E-1,2.180151E-1
3.300781E-2,3.501312E-1,-8.812803E-2,1.368859E-1
3.310547E-2,5.214848E-1,-1.939292E-2,-9.348258E-2
3.320312E-2,5.955014E-1,7.154806E-2,-3.047564E-1
3.330078E-2,5.370963E-1,2.105189E-1,-3.473501E-1
3.339844E-2,3.676390E-1,2.808218E-1,-2.002621E-1
3.349609E-2,1.489257E-1,1.654783E-1,2.258476E-2
3.359375E-2,-6.451808E-2,-3.105970E-2,1.877447E-1
3.369141E-2,-2.169834E-1,-2.543354E-1,2.087879E-1
3.378906E-2,-2.132570E-1,-4.598513E-1,1.044105E-1
3.388672E-2,-9.895237E-2,-5.456027E-1,-1.303006E-2
3.398437E-2,2.467396E-2,-5.089255E-1,-6.593378E-2
3.408203E-2,1.186682E-1,-4.377659E-1,-4.400438E-2
3.417969E-2,1.562235E-1,-3.448891E-1,1.804191E-2
3.427734E-2,1.162618E-1,-1.862208E-1,6.968617E-2
3.437500E-2,-4.416753E-3,-6.665479E-2,5.487355E-2
3.447266E-2,-1.135404E-1,-5.386689E-2,-3.813470E-2
3.457031E-2,-1.355364E-1,-6.766379E-2,-1.613676E-1
3.466797E-2,-8.932482E-2,-1.579765E-1,-2.450436E-1
3.476562E-2,2.244976E-3,-3.534641E-1,-2.184410E-1
3.486328E-2,7.554579E-2,-5.271745E-1,-6.142554E-2
3.496094E-2,8.907482E-2,-5.508774E-1,1.753663E-1
3.505859E-2,9.940786E-3,-4.462456E-1,3.873514E-1
3.515625E-2,-1.434004E-1,-3.263625E-1,4.421005E-1
3.525391E-2,-2.862121E-1,-1.999181E-1,2.902193E-1
3.535156E-2,-3.980437E-1,-9.499501E-2,4.836678E-3
3.544922E-2,-4.370460E-1,-5.843648E-2,-2.535688E-1
3.554687E-2,-3.922042E-1,-3.066521E-2,-3.142141E-1
3.564453E-2,-3.107155E-1,3.533666E-2,-1.352130E-1
3.574219E-2,-1.924714E-1,1.137667E-1,1.460321E-1
3.583984E-2,-7.497912E-2,1.433947E-1,3.147220E-1
3.593750E-2,-8.595439E-3,5.416959E-2,2.570184E-1
3.603516E-2,2.723736E-2,-6.114994E-2,1.580169E-2
3.613281E-2,4.761001E-2,-4.840400E-2,-2.186542E-1
3.623047E-2,7.462259E-2,9.364961E-2,-2.650276E-1
3.632812E-2,1.332077E-1,2.747396E-1,-9.741857E-2
3.642578E-2,1.896287E-1,4.315799E-1,1.412643E-1
3.652344E-2,1.663575E-1,5.353082E-1,2.685958E-1
3.662109E-2,8.608782E-2,5.957663E-1,1.749300E-1
3.671875E-2,5.042508E-2,5.914766E-1,-7.137767E-2
3.681641E-2,7.403329E-2,4.611708E-1,-2.538685E-1
3.691406E-2,1.468146E-1,2.175208E-1,-2.021013E-1
3.701172E-2,2.632279E-1,5.930873E-2,6.217758E-2
3.710937E-2,3.744184E-1,9.590443E-2,3.560675E-1
3.720703E-2,4.207515E-1,1.858694E-1,4.812502E-1
3.730469E-2,3.897390E-1,2.333974E-1,3.633684E-1
3.740234E-2,2.890513E-1,1.782476E-1,1.084490E-1
3.750000E-2,1.592186E-1,3.654111E-2,-8.346062E-2
3.759766E-2,8.206736E-2,-7.717288E-2,-9.056134E-2
3.769531E-2,1.080969E-1,-7.796666E-2,7.256044E-2
3.779297E-2,1.939481E-1,7.052799E-3,2.998637E-1
3.789062E-2,2.908945E-1,4.608198E-2,4.347723E-1
3.798828E-2,3.726717E-1,3.412474E-3,3.690026E-1
3.808594E-2,3.597781E-1,-4.187096E-2,1.255050E-1
3.818359E-2,2.322447E-1,-7.593006E-2,-1.127274E-1
3.828125E-2,6.562546E-2,-1.179227E-1,-1.833286E-1
3.837891E-2,-9.811639E-2,-1.531875E-1,-6.286422E-2
3.847656E-2,-2.458343E-1,-2.276283E-1,1.267484E-1
3.857422E-2,-3.507899E-1,-3.600385E-1,2.528896E-1
3.867187E-2,-3.542565E-1,-4.596480E-1,2.678066E-1
3.876953E-2,-2.648602E-1,-5.630807E-1,1.753706E-1
3.886719E-2,-1.490979E-1,-6.596441E-1,6.414279E-2
3.896484E-2,-4.693807E-2,-6.622280E-1,2.947597E-2
3.906250E-2,-9.247035E-3,-6.988831E-1,7.509606E-2
3.916016E-2,-5.712469E-3,-8.006563E-1,1.486728E-1
3.925781E-2,1.613937E-3,-8.103830E-1,1.900455E-1
3.935547E-2,-9.364771E-3,-6.570409E-1,1.580626E-1
3.945312E-2,-5.953330E-2,-4.645683E-1,6.212814E-2
3.955078E-2,-1.093841E-1,-2.832571E-1,-6.708510E-2
3.964844E-2,-1.325507E-1,-1.260133E-1,-1.967476E-1
3.974609E-2,-1.474508E-1,-7.679218E-2,-3.057365E-1
3.984375E-2,-1.382282E-1,-1.467306E-1,-3.831831E-1
3.994141E-2,-7.105273E-2,-2.835119E-1,-3.958668E-1
4.003906E-2,3.964883E-2,-3.456726E-1,-3.227893E-1
4.013672E-2,1.401211E-1,-3.283181E-1,-2.109404E-1
4.023437E-2,2.488217E-1,-3.148414E-1,-1.544461E-1
4.033203E-2,3.507224E-1,-2.751773E-1,-1.927659E-1
4.042969E-2,3.519483E-1,-2.169819E-1,-2.755557E-1
4.052734E-2,2.382461E-1,-1.235654E-1,-3.239876E-1
4.062500E-2,7.139950E-2,-2.109765E-3,-2.815527E-1
4.072266E-2,-7.376314E-2,8.393728E-2,-1.592566E-1
